time,CLMcom.CERFACS-CNRM-CM5.CCLM4-8-17.r1i1p1.rcp45,CLMcom.EC-EARTH.CCLM4-8-17.r12i1p1.rcp26,CLMcom.EC-EARTH.CCLM4-8-17.r12i1p1.rcp45,CLMcom.MIROC5.CCLM4-8-17.r1i1p1.rcp26,CLMcom.M-MPI-ESM-LR.CCLM4-8-17.r1i1p1.rcp45,CLMcom.M-MPI-ESM-LR.CCLM4-8-17.r1i1p1.rcp85,DMI.CERFACS-CNRM-CM5.HIRHAM5.r1i1p1.rcp85,DMI.EC-EARTH.HIRHAM5.r12i1p1.rcp85,DMI.NorESM1-M.HIRHAM5.r1i1p1.rcp85,GERICS.EC-EARTH.REMO2015.r12i1p1.rcp26,GERICS.IPSL-CM5A-LR.REMO2015.r1i1p1.rcp26,GERICS.NorESM1-M.REMO2015.r1i1p1.rcp85,GERICS.GFDL-GFDL-ESM2G.REMO2015.r1i1p1.rcp26,KNMI.CERFACS-CNRM-CM5.RACMO22E.r1i1p1.rcp26,KNMI.EC-EARTH.RACMO22E.r12i1p1.rcp26,KNMI.EC-EARTH.RACMO22E.r12i1p1.rcp45,KNMI.EC-EARTH.RACMO22E.r12i1p1.rcp85,KNMI.EC-EARTH.RACMO22E.r1i1p1.rcp85,KNMI.EC-EARTH.RACMO22E.r3i1p1.rcp85,MPI-CSC.M-MPI-ESM-LR.REMO2009.r1i1p1.rcp26,MPI-CSC.M-MPI-ESM-LR.REMO2009.r2i1p1.rcp26,MPI-CSC.M-MPI-ESM-LR.REMO2009.r1i1p1.rcp45,MPI-CSC.M-MPI-ESM-LR.REMO2009.r2i1p1.rcp45,MPI-CSC.M-MPI-ESM-LR.REMO2009.r1i1p1.rcp85
2019-11-30,7.915176101077494,4.190580173445005,5.567527851084898,3.2593855606432776,5.108608273755927,7.271777715716447,,1.5197510112798351,7.260276171476701,3.1575943470941197,2.602635981383404,,8.409392264921397,8.381601590258276,1.6491725510124513,17.235800186839196,1.04093273321388,4.935125829486081,12.566069171562528,,4.9633745195919206,1.9405994407979064,0.5363947702232738,3.46551188252354
2019-12-31,9.240007317514259,2.5501692746290736,5.479467617738886,2.1039601553008715,4.005163969621596,3.1998896150016236,1.5296354970842012,0.8732783093020696,1.159817715297414,4.8125944117669865,6.247061849053965,1.274387078384381,11.64953373923855,7.567204534740526,8.735258458881498,20.05058645977076,3.8570036406840997,6.52293297866116,14.534159513205147,,6.913659324581549,,2.603897622728385,
2020-01-31,8.034073753665464,9.150196041103646,23.840098845752067,3.7855768414314106,3.14759225315409,4.3277836899998565,5.092907340675318,9.32194425834127,2.848641578860328,11.42119817170169,11.025850433144496,1.6721604879176333,9.375543597868923,8.370322954513544,20.412285059508832,3.48035804819596,10.390322922063902,8.256027783159121,4.308116504047764,3.817130680397507,2.83055420839319,3.8262319596743852,3.229711238185472,2.607267774829966
2020-02-29,7.61149016655143,21.73649064485909,10.292330247590675,8.542596396031497,,3.2219678755762873,6.2641177444109175,1.1374637742115146,7.493452519269082,3.1103971640612755,5.380092350119547,27.43668865635754,4.289869253942231,,5.892649192312723,6.047607261916237,4.556298619633884,7.292250227256296,4.518736053532017,,2.981843055446217,2.028635412864074,2.591777471702006,5.474037055154087
2020-03-31,6.994059216216791,9.422033609091237,9.897558889443673,6.62247358292945,6.502484375477603,5.449453615298278,1.6807944387269567,3.1545528060355483,1.9052383267634343,1.116809416206744,5.237955712173979,7.291301062793831,2.5772605217800555,7.163254016549116,6.828965627348693,6.381717742523687,7.281637889955505,6.156034265558835,6.878993108579538,6.749142248780603,17.28471847152873,5.346460797728428,3.4014399225152987,8.806812763500067
2020-04-30,11.615706899393059,1.625701077505365,19.56948748546796,13.291903229016738,10.11038842626932,5.775766101606494,3.8339678940728144,3.6337515926811705,3.5502023923828,1.8219737540122147,6.103945608605396,1.194531373352965,3.0791686076053977,20.846012506082932,5.044335661975905,10.295132434354107,6.451036896802109,2.4586830175670027,5.7310605352432145,1.517159616445504,2.629893011674434,4.2828069481926585,3.3607871707950987,5.945456785193741
2020-05-31,10.522437199429348,16.501044268584575,4.165144885484239,6.622496441498366,5.055355543777518,1.0551589820151972,7.141210518181255,3.9821349868908227,8.848567684927696,7.446289909107773,15.236152672154164,0.9120008994453702,1.2687636750149316,8.57068502672497,4.596056372443401,6.998633133584999,4.083312163146943,4.1229978448850435,10.274530668888568,1.4473509773422564,2.7652583283328074,8.70685755394359,2.4464423349466067,3.770789941624011
2020-06-30,1.9979651195611319,2.9811743226361234,1.639298189977222,4.204922653247719,10.525631874099231,4.704487624110285,3.0941885384242767,1.9021234713074409,6.23768680234188,1.3483992416770554,1.0221818317403923,3.8298417636736675,0.8059836199079267,3.755812150957028,4.802422201907949,6.372007937273463,2.2294269690378616,7.867449918076743,2.305834337652697,3.92504288450044,5.731294448540517,0.7768825653573956,1.248667106457654,6.2223286633419415
2020-07-31,9.403820019642446,8.477749143609643,10.455188577568805,4.496441462253232,4.5428639926956675,6.100216762960271,5.753904205939828,6.539923255039911,4.313586479394971,0.39072441162972893,3.4577676636778154,3.39023840964738,0.821143571011761,2.3539950104207192,19.457561123699964,3.110186934743803,11.438247883716055,2.048742944607091,3.081237413587202,1.5669964878219464,4.28311379375819,6.17824080502346,1.3393012149989647,1.9776834424774485
2020-08-31,19.145710412100712,5.929671525981302,4.2416860632657745,1.427867432790297,5.226753526033895,4.1484981601817985,8.039248229781602,7.931984711022966,2.6440825077104093,2.145251005547274,1.1380002133288756,4.789415372189417,3.0424738964444287,8.09643807639912,5.837088196543213,12.112705457336151,9.551962497971386,4.204195896223556,4.268990587673057,6.557352742663181,6.6502258378554835,5.695987654275813,8.197105510546836,4.3327447291830055
2020-09-30,10.286453099315843,1.68177948336399,6.943194922013852,11.210199546826653,3.406781419488212,3.090020650923817,3.5330410437687325,6.717659071178215,7.6489824104010316,9.707160452737646,2.149130285915031,1.0294647511471622,1.2053873608067494,6.714673916085006,13.250576935840666,3.894232243113648,4.082080351490127,7.614137937875697,6.419298576900958,5.909199815847636,8.038378405914981,13.653146141193854,5.278199880330376,2.3227982584172864
2020-10-31,1.1677828743048981,14.365789395653891,8.841411161780915,9.75253951334712,2.3991787565440377,2.7233740720324833,2.5411241879399658,2.0282671075993166,4.684388182291183,16.62083115054368,4.835030190397335,4.231565273908655,1.3910368262659887,6.182336926180405,21.388999418465154,1.678941092152959,9.243778611040074,8.057929314990496,9.47877073400786,6.807598948227003,1.364685916085925,6.449017751382364,2.7655810520780535,4.902695590767868
2020-11-30,2.8615875521173213,4.061475174508633,,10.991271584293568,1.8265409929996221,9.09246206785167,1.7792570221173802,1.5093911411605985,21.984849936547278,1.1855140637217803,3.469203655409284,15.437009629149323,2.657571136172894,9.537514869658244,13.754760774018532,2.4476615858441315,2.4114956887068573,1.3743100753751216,3.7179729252328144,,1.9564206230142327,2.9496295095134757,1.8186366946654735,8.996640793548208
2020-12-31,3.27581364384271,11.436403668554474,5.69880015884877,13.270608758890873,5.5613137816142295,3.643478337355845,1.1718032910663696,14.459884384615886,1.3444081555115823,3.036381445072415,6.924210776570217,8.159283907992748,1.5625200570841582,9.197673851301541,7.059201701609454,5.757106801548833,24.746538240025075,22.846767040337994,4.905700315908321,2.388540297892736,2.586758871109925,3.2747790395693626,17.922144801980238,4.772561575936593
2021-01-31,4.706302650079504,5.750820004220682,4.763918716877864,,7.715839370123041,,1.0150566690973157,3.409041653735079,1.2977722603364885,2.827003285114922,4.343414273885383,1.3369301886333576,2.0646667405644683,,8.261736943894514,2.005363800351401,32.658685302574945,10.293814019114015,4.506135087597717,1.4370157452903725,3.3473893914241692,6.7001494003196616,2.696032521640948,2.082441351535828
2021-02-28,4.959768638030076,6.241767587106882,4.666570604127631,5.058274136531757,3.337460569517489,4.232037141977397,0.9624524211338858,4.019820041466472,3.211564936541797,2.4507612771296516,6.664008643343053,4.123748376556644,0.8610104428226953,9.150414679430023,5.110789311952811,1.444831507960099,9.81737989990911,10.206762989545265,5.941316346380617,2.5713281344513623,4.504078809386245,1.28458781918805,2.2370719593604425,3.1730151043653025
2021-03-31,5.008045864658424,5.8621830866725295,7.9619896443251665,7.904236146530263,3.7028104413145813,2.902495084060141,1.0086796648276581,8.890155781270158,3.3173071542853516,4.190941508380973,7.6734876564808,2.525237697645716,1.7098410473757488,8.699495383674625,5.180095252439233,5.650885130950563,3.824666681625341,2.6859657381797235,8.61882017508037,10.537464451640282,8.983334962980802,1.2303169485976788,0.919656686683498,2.4592966467723967
2021-04-30,6.556726067432597,4.008527536593812,2.971829709459201,5.8499446035141505,2.1655157895298998,3.8979102600142044,2.1641700505025985,3.1471592590493005,0.9924345084627335,4.143012006023273,10.312607778586496,1.8455317438744316,1.6821466860561909,4.805982838952336,3.103791720974967,2.636250116322572,5.408500475614842,6.242904472893395,4.648796577218535,3.9860523213223495,2.150216923654846,1.728129742185967,1.2622977230655998,2.9355539214270907
2021-05-31,6.106792696855617,7.760724291355065,4.315262199947893,12.31375676888001,7.130208936760199,2.9545440377746024,6.034607839465264,7.555765979390891,10.036849434190481,4.7061279637082984,4.411692163255982,1.8434922283502422,1.4292911390661254,6.4720059596604465,6.535019588900112,13.843457754515647,6.0110778751559835,5.4084558941079415,9.639306916329295,7.807619804598502,1.996413829898467,3.8314270517671254,6.513549989708579,1.9890859267587708
2021-06-30,7.836551672583585,6.570480881338873,2.4589049185745866,3.7866183259128317,8.34133806781981,4.464765554572991,15.629062912981762,1.9202964115823897,3.6914045742937307,1.2523887226260437,0.9742856246130022,0.6718522500543442,0.9448133339063836,2.146869959890916,4.933748620120565,9.342418958849724,6.468838245187683,12.05568243939987,9.159605224861993,3.666574380714545,1.8324202164501533,7.286862343997732,3.3640995213763585,3.597033441666969
2021-07-31,4.041372830138607,2.185285377252988,14.506041557119806,3.281385748395323,21.19058460751372,4.484444105511595,6.212779842186603,7.259090747071807,5.668692380843092,5.241376281599712,2.168292264648244,3.850332711916644,3.0152592730341183,5.031023643283039,20.288695902002807,25.759562008038607,2.830669426019148,0.9631022006336988,4.674837582766898,3.253078552976919,1.815030534765902,5.0697466190970495,2.510467394298916,4.053450702241242
2021-08-31,3.281489393758835,2.909671965307436,21.649500503283512,8.625442564321002,6.880541018942555,3.097155021377913,4.568895041947757,8.806808998925419,7.87252770838041,0.5445684931545536,8.428402124154275,20.479942791147973,0.7046651237503045,10.720542851878909,3.3703945935749173,9.438408528837854,2.429583987521787,3.9856606908896564,2.198776965791155,10.201953492644838,4.9339278547698475,6.368289750660356,4.130053705174748,2.7176506904619924
2021-09-30,3.1689254717189437,8.735919279978194,5.570126060765288,4.283104440193854,6.341849208641987,10.929832294379523,7.946457509202174,18.85898918828461,1.6598634479081542,3.4617373178778204,6.768438851911623,5.474957246747713,2.2390525466003988,14.83942572204967,32.19614410892622,9.09743183864728,5.871583057726744,4.507778228336848,0.8460837278386253,7.260882328613103,5.771770537442348,4.74825790941692,17.689229868083792,1.5559793189386062
2021-10-31,8.95515420969034,13.885775663351055,2.918392690147202,9.092920327320773,3.0264875487835834,21.55526346717613,4.497109471181679,,2.0244902009240544,5.101322842171275,3.145114997880682,4.89930869126451,5.296117848139852,4.681019066960532,12.372214465150613,4.136885034705808,6.566918321143154,4.421126754005181,1.2722318115737266,8.35516138571309,2.7951843207172398,2.15803536105385,3.029721379666261,3.1479251654209834
2021-11-30,2.9374311994302085,4.9885616308243526,2.0140626497686247,4.643110706204251,8.623666785437674,3.404074254650723,2.624645229181067,12.2414814934969,6.773874823426723,2.266819407657492,8.667015105006687,8.520873717862072,1.5734479184571646,20.931204204541928,8.722324121950045,2.68121715958898,12.757677603185735,7.8994629049943565,2.287582393354429,25.064972980627985,1.6875947358460106,1.3074230990942457,2.9416558480556727,2.469621721625236
2021-12-31,7.635813230926259,9.551469604633064,1.7420933788631312,9.115653950117146,3.945960081204859,4.594334726027494,2.8117135025240274,7.490707187786547,5.265201268618947,2.16058758051488,7.521715611479724,12.236237535241653,1.694688910412011,5.203886264830962,5.584283928326479,7.646379924152841,11.042098733018591,4.286850108012084,2.836438719179003,18.306563868920993,4.591509597705862,3.551764216073815,2.6181473412470133,4.710790213939001
2022-01-31,10.734623880914295,24.986448086030727,3.475402167747633,,14.038118745230772,,14.352178096826773,7.514258138849034,3.474772670941533,4.347176775146252,7.833550454684696,9.001105138977298,2.950138643644916,9.742662829782018,9.672044537076422,24.325191417150226,19.93330389548815,10.547074321615957,7.511279782385313,7.786157595095022,4.725203317428503,4.213103522363483,2.3865681974166906,2.4826978631493812
2022-02-28,8.385965176512249,8.273788100632247,4.1445206328949515,4.5733336978003845,7.554300378706007,4.706982985911946,8.97641246862906,8.825417631876993,6.97518746916988,1.0662239378757805,3.6304576491090503,5.262192743714073,3.549911627977562,5.544105592936141,10.760649188883972,24.753983999705127,10.389298570272032,4.238540893700598,7.848896163195361,9.629697227740916,1.8925610874702812,4.316206293226325,2.684470042760595,1.4314473445971505
2022-03-31,8.32749164100958,2.3519222568243072,7.850625077544046,8.580183361530114,7.8640956759953955,10.159606687831968,4.6030234874722,8.48466555404792,4.8223159083074,0.8595005890095078,3.6173007504217747,5.753519675490289,2.1877864363035577,10.141756985304456,3.7780504646984565,5.29648680512744,5.376234247023733,2.1862121626925797,8.572162254558432,16.248652705128833,2.625308699015206,2.684474133055974,2.0997142320341866,9.619768039018401
2022-04-30,13.491420338400435,5.2188556662707795,10.93486441863907,5.463388357180864,11.234451430614834,10.094646719016435,5.011040930806697,12.75889418840246,4.426131161452657,1.7404541430960319,2.9030667262189356,3.0645233149298723,3.8630798322999116,2.312373223494491,6.384906482576978,2.9079333183663536,1.8723126391269767,3.633297184917083,2.85307810404241,3.3541820756263045,0.8786568045181663,1.7140048342702499,6.078893294021871,2.7618509563874296
2022-05-31,6.647396280256727,3.269755473187872,14.35418413665365,3.835692457008237,18.667578443723052,11.64005038962184,3.524009046636836,19.687218077729987,3.4292605426256886,2.163555733007486,1.1498481029935324,7.073084710551175,0.5061953525268936,12.185674883155345,5.1154215857010925,6.436410295856514,1.6043940113176391,2.770551341503447,9.79006272441331,5.054816642346696,3.7737163410908616,3.0204520891769713,3.729260026909704,3.024821544889725
2022-06-30,9.859221146223895,5.045779698282094,2.3210120197414623,2.188490288906446,4.80784933543925,10.156524784363478,9.785858703440361,3.6969493582583017,3.1640510809763622,1.2608691843880582,4.389502721780966,2.0637610571180556,9.937349456195932,4.759050367831875,4.713338396636737,2.661457198259804,2.677028240036296,0.8186712547321036,0.9147351352025501,14.007533624076995,0.820330762678277,2.430662628074767,1.113945536477709,5.140212070047141
2022-07-31,6.215534807026664,3.3525126874193543,2.725535645933684,2.650057633021289,5.588992732949897,13.929280641727422,25.821073334833198,2.7464155721169776,6.884164168678632,0.48809121644942344,10.40764927631304,2.6370220000073035,1.3557574082319908,3.2888470353995403,5.329717761403582,1.0632060008133224,9.413448130677779,2.4385337637246707,0.44851601043436506,7.246807488859112,1.3879389138489298,4.187680985885673,2.418545279843503,0.6712875822575147
2022-08-31,8.455486310922643,3.7462441830472692,4.98258854679923,1.881112443360925,8.008496755066112,12.09404570284266,6.76207162566309,22.249375425859146,5.584017861390863,5.754159397455059,6.076812830300949,15.41636396908502,2.303745082731341,8.21917167413536,4.710591488098414,12.016347211659554,3.298492264006518,4.0219883711354525,1.289256835359807,16.85476118433343,1.219746562250606,2.502050088546456,5.042005796376396,4.160186630084053
2022-09-30,9.08413639648202,6.133237004623825,3.9728587427009208,4.842641301486087,5.438444606134487,3.496163688243123,8.149743682617592,3.33208656974667,3.120622390869871,1.62800939410402,5.623554010340609,2.6141965842428627,1.737659962432811,4.421766322113828,10.097004523989185,13.066240541710314,4.3742889893449215,0.7919986088988393,7.169899791837853,3.438668071429629,1.3701981125321316,6.140071964860954,1.6710229438653195,1.640381532807262
2022-10-31,9.910472610649691,3.3050579271647624,2.2206980383767383,3.5011020687520036,5.5194036822543255,6.926380716745004,,2.6821723134669293,5.867393023966937,,8.870673290611883,,1.6246024265307137,9.096641461751405,6.005941737440441,3.945109565921382,2.089099894205034,0.941126078088865,0.5547433522233534,1.4806550971078671,2.3282958076618856,2.1047598916991848,3.0814984070344105,1.2231023175971962
2022-11-30,5.635768777444314,11.546531996402816,4.911352442563352,2.499595752636601,2.644285203019602,3.6011831112286914,1.86866432757817,5.118129602947755,2.9907864325796116,0.555758846002003,8.777177169636342,5.48171904856816,1.9908754973678988,19.184528623838396,8.623798129444022,2.0067576816932813,3.6238350630248832,6.249543911812838,2.869509786085889,,,1.1161786736360728,1.2862802579115948,3.9965107886626408
2022-12-31,13.427947976816064,15.92514655066793,6.995981923682194,7.100236405041091,1.7722379855489963,2.6529208170698215,6.464927805046227,2.1323358321904076,7.389132359827464,11.000367054974333,4.2921819423345555,5.401662476297963,0.6388767055482809,17.673984447103923,15.619644579684467,3.1557296134735116,4.164119229976407,2.9617692087121124,,2.998291150801295,4.314158927330697,1.944092752184019,1.4021301109106112,3.8265466729187443
2023-01-31,6.248765633959469,9.186399510505785,3.68153975131863,3.7239734187639133,4.882848496475466,,3.1806656464480794,2.2457254785657335,1.7432698596994831,2.020518343271685,5.422642928785571,6.702013708305981,7.357763697340375,6.250798664573039,10.942975231925763,3.5900524127425517,0.812437233797631,16.31171760154524,2.959312689621405,5.796020629564786,2.0311456303118653,3.4468261045127426,6.321103890650502,1.3917332447477373
2023-02-28,7.326669469711503,8.928196676178702,6.8576171008141635,5.70625963226191,4.1017594019475085,5.433529019813963,4.722768632705689,6.836635798310027,2.6215603600994575,2.1850793447670527,9.237117140492893,8.250835370629494,6.315756757483748,4.745913541235602,7.027338004786221,6.107851970010517,5.031124084446228,6.193344574960677,2.726096507092193,2.777821350189055,3.2917292006262198,3.6595966893387954,2.2433829044634503,2.462132603278921
2023-03-31,4.291579655158526,7.217683207125499,19.777270852077912,9.494901490969296,11.200245496957534,6.564121193443183,10.762488542844595,7.296861829715646,6.518747119243038,5.890377525127952,8.80860962068435,3.7806699138181554,3.9014676662008894,10.82016768927692,7.7801629603544695,22.609650182246252,4.471282392900197,5.102838523250117,2.3956345283371108,2.087567466002075,4.112992972627896,1.4772388685745277,2.8176555294707732,6.062812472869646
2023-04-30,10.531733278232194,4.981178200877021,3.024535947028832,11.066458284146453,7.382003873917815,5.109874633623118,2.791862577914292,4.181617283115245,3.9865631956625744,7.165819716877862,4.118349031861262,5.975385689334147,1.8445309940945356,16.71223109107254,6.219954495271217,6.383951708671641,6.152668444871061,17.28110802337496,1.0153828338232598,4.9992348670772575,4.205431733840376,8.410739528864438,3.3816070329345713,2.7413035933038743
2023-05-31,4.611643249194358,5.294913533432027,4.254423185054304,8.33044603120921,3.6492910753454044,2.4264410690378195,2.2491396304450313,2.197626223898827,2.0557045908084772,3.4876706020948913,1.1274281950805454,4.120132972279222,0.6904309842734843,9.968435295729444,4.827967004696007,6.829055694013148,8.417549639345626,4.731088628411001,0.7356307901521901,10.29593731503898,8.099011496298598,6.013265390594114,10.009513281298618,16.223964037502604
2023-06-30,3.933925786935802,10.291083675824037,15.460124043554934,18.96261174364537,1.5247075292878147,0.502200202215924,15.565435656507015,4.297528688656982,0.4782417756680401,2.3781454571319887,1.1565832206280013,1.5083219207671537,2.920006065994084,2.015006388244743,0.9484374231899508,8.829583644470567,4.748804758456377,3.046987064188225,7.89604696045679,0.44860256832195133,5.76893413668992,0.8396095115595431,1.8853970248315246,4.747076501390181
2023-07-31,19.11242708886611,8.433151325352508,8.251671419448035,5.49470162032943,5.250110590747476,4.335041071859202,8.700425903688265,2.458176293296902,1.4914483168145927,0.37563439461809933,0.3185313199168005,3.8589083644519797,3.149950904808773,4.154946056948765,1.9273748505719779,8.085334924103192,3.6009816918013398,1.0620145057722934,7.133771496105355,0.9468906007144635,5.474586180903357,3.229695058573034,6.540250030591463,1.4316397111647325
2023-08-31,13.944508768034682,8.497658121333863,6.167712764435198,3.4771277907297806,4.760451657496292,10.789520879702199,7.616880690591996,26.283354452821854,3.856139600538495,7.071598619502717,23.384371838766643,2.189694128698875,4.596390987057795,4.54560130506229,9.262098331578535,2.3457016260077364,2.7429848675342225,5.195115914587954,13.631351209970699,11.71953349255378,2.9983200801131065,11.444043991219164,4.333379815064916,3.7809598806279197
2023-09-30,7.227471976476021,16.1403934995758,6.20184807581561,1.3894293356635536,10.645817062684463,10.066189714930603,3.6711299730672105,15.812637608229448,7.773139936752594,4.189945581106071,19.059837330844765,2.572253853499028,3.3973538034949735,4.427351162175207,6.51974344354157,7.265306471543075,0.7922583853401068,2.114658304503097,23.138498373281955,12.075737790585878,3.9771772395512595,8.39461890929703,1.0011324302621245,15.983544073732762
2023-10-31,8.91061243725035,7.034283638295448,5.278012986843785,3.40319186748362,5.438660220908364,3.744116559910724,6.3861630911104195,1.7891317792638606,3.1095879213921878,3.8050681470636927,6.486384923335899,1.7963732402333767,6.011700742234386,3.525492412923881,7.045049975935073,9.369584979733993,7.479734906827729,3.8031910773135333,8.773707845199953,5.818907746680564,1.4322977238946992,5.576935058361241,0.9612247935665904,18.49964206903891
2023-11-30,5.02196723316393,18.917300504496065,5.9704388612673815,5.463985289246416,6.683032985319718,11.24187372391857,4.2207933039619325,6.3492230084976695,3.7405990349518556,1.4685176381919463,4.835761035132745,0.6537959764270505,4.793003015845028,8.289197232194653,3.2794488518988416,5.238236938873725,8.311083062699188,21.213081177468304,4.305564409019315,2.1470504720413817,3.8748992660111963,8.318834884913866,0.6753054264014804,7.777397076501456
2023-12-31,9.144292490795442,4.579533772497343,14.159524983009856,6.879922832480553,10.78645344173082,2.0826783880505113,4.821254096704248,1.2172938605471315,1.0380663488365387,0.7560914527522543,8.183760814069718,4.569556872722659,8.677100725484273,,8.933348745744544,3.2343294472883946,4.371670129282063,11.327363350022615,5.880361429917315,2.8559821165615373,2.29151937904646,,7.496710416850606,10.084476839462024
2024-01-31,,8.393669562055187,7.693367833255116,,2.865796068579625,2.03529384000111,4.681159074966575,7.822563628607574,0.7606051020266495,0.8247702082575346,5.555784478921947,2.4341869727781944,6.92250548851236,4.509030951342366,6.978725576137938,3.9565564100260566,3.0673241192921097,5.1026020974548505,,1.8821589706699298,4.021999175692809,10.490564289543403,2.776811141734014,7.186498483250901
2024-02-29,,6.877432896853064,10.328762796439882,2.0815975134513964,1.8283645029744844,4.34402666162004,10.35397874194998,9.58790106492866,1.0028584159892555,5.7955252652281315,7.164006212553837,0.7742273955071257,4.319928951584776,5.052808888824743,5.013550416518987,11.177101073372649,10.140681801187544,7.315908470048429,3.372471441137614,4.344731736589722,1.4288070752142976,4.611853339007387,2.286275691714625,2.2427874081065062
2024-03-31,3.6543763188104545,2.9257279242890615,17.123795557070338,6.9385707953577835,6.865923897245688,1.4331173123342364,6.473896144125681,7.644121772265388,7.801261083606054,2.5535973435605,6.588257665021693,5.018038396405394,1.5204220740074703,4.55445314718887,3.3836929071372177,10.96940264194926,7.960970936771834,12.174899877553273,8.487772838284272,4.610794866630887,4.226930447977144,5.7171794690312625,5.804770623503163,5.007607394380301
2024-04-30,2.7664172857313574,6.898219548923278,3.681215761171403,3.34282608830996,4.4961091176359655,1.621048202363688,7.12737964157435,7.2482348946647885,1.008693851669248,2.2944653688532464,4.8187416373638605,1.4094119720387548,5.7941536806459055,4.995260909452607,10.755032321703748,3.650459846431362,10.405066097184124,6.525930344871814,2.6932932273077954,4.155753997633815,1.3716999059393926,3.8508207161186863,9.224978230991066,4.834419524098802
2024-05-31,7.37430004619186,5.4354724573721285,7.536387981433067,8.53256440746311,7.773734563705574,4.963615322873761,6.984412582551271,6.302092180932766,2.9097896614613044,2.1870909804705025,1.4336673980162509,0.7841881623350633,3.0600499903663,2.3598023175252285,2.9655953425492063,3.0793781956825423,4.982026407876637,5.866694294586643,8.050735866041189,10.434551874785031,1.0710374140362415,7.632220040161008,0.924118572267464,3.5428464375337256
2024-06-30,4.679008993309681,13.275851042782092,4.48461708503227,10.25839916525101,6.628352937250424,5.084683066447626,24.925744082428544,8.225856228766759,2.629667783870376,1.4301251113066045,0.5497993574517283,0.36715674826386263,1.3347413933653727,8.72385401525079,5.705896541557907,2.6424986387201335,12.925760920727798,11.31695008804904,1.4735378968937858,3.0106900898768147,4.652946365221432,2.82784962416497,1.1826362518604363,9.449202993839133
2024-07-31,7.224259787218683,15.809429108838147,5.191268123293671,6.652106502064733,8.011995076437685,4.598732060595083,4.967941712820038,7.308660366360677,22.318878164074807,0.3521318515333929,1.2906294313189561,0.8599897680561327,1.3989393016427796,3.4407466323946507,7.02325974386398,1.1925838662468808,2.29320006751463,1.011547645243628,4.493337863318153,2.428363790917257,4.312962802008084,8.164080364702015,0.9808117832399124,2.1366283334890834
2024-08-31,14.94393248364462,6.061896869418556,3.0116212153723074,6.215387156411597,6.503511830790503,6.027070861188065,3.8967493951871868,3.5679982100411616,3.791678570493829,2.706241870114654,8.061957253391812,4.091165706606102,1.432875272406613,5.728118898810477,4.950806491793189,7.042762262365531,4.9142983065153105,3.927765990012465,4.339810311060328,1.9989618245406087,0.7869825295557011,6.802236905353497,4.943898975761853,3.724792000044941
2024-09-30,6.0956076190989865,1.3703160588061496,3.1400250365852482,27.565937691089175,13.365947968222748,4.642581110169509,4.615179594942452,6.699154623965085,17.39555201888876,5.399859357200414,8.585305392473579,6.908533067621339,5.280392442126803,12.66237238698528,6.275756693042461,7.693311629912266,6.477093610676587,1.0508396933983066,5.23043146454268,3.3181813616619893,0.9643762161683447,5.267913576417478,1.5496100386563822,3.4963776795305286
2024-10-31,7.967067368098821,5.924464408626369,,4.937655904381758,10.532359567330715,6.46761546916736,3.1011321982045743,7.371561169519674,6.199927229313934,5.08882408376473,2.8345801486393962,3.0582834276878943,3.267679462218389,8.366298210380085,14.824974406500113,,10.750724654836318,7.784902839978656,13.881776797358818,3.263929840193587,0.8219969147184956,4.717822847101678,3.0947717489742628,4.504441526620864
2024-11-30,2.9601405188515426,6.647840793283505,5.520097282084142,2.5393230526164094,2.8583065376510164,,6.724698467727975,,4.736826527777671,1.663307061817092,6.528035875853327,1.7397334869624315,1.6794120987602938,16.590608421590574,7.343699366981741,6.567288597855825,8.105235651828075,5.174890936332307,6.801775301143009,3.0121852894039383,0.7510981361530283,3.2443415802146207,1.582567863560991,1.9043243768123799
2024-12-31,11.81413736405726,3.938857112822334,5.306424641108702,10.110750972018074,2.2838038734319577,2.5317630787180976,16.574470578660666,15.117315066422822,2.582657471988365,4.468937435124314,4.599480885891794,5.29974046692381,5.319000570571178,9.0268723966714,19.027427136263398,1.5354271099397265,17.677724479061666,1.7804583456608853,14.793533042725183,19.378473125185373,1.6909468524848532,2.1979795201138743,4.352742167460951,1.395277879554765
2025-01-31,,5.701212009701342,2.901885940101809,9.800798919917836,11.457038204375857,6.765550068189244,9.840704617845367,4.346908269620416,,8.649589271680416,9.179427051120168,3.3492127757765804,5.325538473545041,9.342513264765842,3.7807984660253044,2.396028938044972,4.185364484613018,3.5899373218130726,7.158704456679542,7.612464908117072,1.8072650707179228,6.131211331697507,2.7469010799193345,4.232142185286962
2025-02-28,24.14091931495609,8.620864545482522,4.218310732237251,5.771706678029852,17.85880605724032,2.5620912452891953,2.1283857293614328,6.468580575953723,14.56007007845841,3.658457261629435,9.086730262261938,5.13099387392829,4.938079869236094,11.795752705865764,8.437833730918303,4.978874039321216,9.69416121145183,5.169117940615195,6.977187918889485,4.385051783633948,5.972454463753454,22.70766559630486,6.553518100177062,3.281364015703347
